fitness,iteration
1017700,5641
1017725,5642
1017725,5643
1017725,5644
1017725,5645
1017725,5646
1017725,5647
1017725,5648
1017725,5649
1017725,5650
1017725,5651
1017725,5652
1017725,5653
1017725,5654
1017725,5655
1017725,5656
1017725,5657
1017725,5658
1017725,5659
1017725,5660
1017725,5661
1017725,5662
1017725,5663
1017752,5664
1017752,5665
1017799,5666
1017799,5667
1017799,5668
1017805,5669
1017805,5670
1017805,5671
1017805,5672
1017805,5673
1017805,5674
1017805,5675
1017805,5676
1017805,5677
1017805,5678
1017805,5679
1017805,5680
1017809,5681
1017809,5682
1017809,5683
1017809,5684
1017809,5685
1017809,5686
1017809,5687
1017809,5688
1017809,5689
1017809,5690
1017809,5691
1017809,5692
1017809,5693
1017809,5694
1017809,5695
1017809,5696
1017809,5697
1017809,5698
1017809,5699
1017809,5700
1017809,5701
1017809,5702
1017809,5703
1017809,5704
1017809,5705
1017809,5706
1017809,5707
1017842,5708
1017842,5709
1017842,5710
1017842,5711
1017842,5712
1017842,5713
1017842,5714
1017842,5715
1017842,5716
1017842,5717
1017842,5718
1017842,5719
1017842,5720
1017842,5721
1017842,5722
1017842,5723
1017842,5724
1017842,5725
1017842,5726
1017842,5727
1017842,5728
1017842,5729
1017842,5730
1017842,5731
1017842,5732
1017842,5733
1017842,5734
1017842,5735
1017842,5736
1017842,5737
1017842,5738
1017842,5739
1017881,5740
1017881,5741
1017881,5742
1017881,5743
1017881,5744
1017881,5745
1017881,5746
1017881,5747
1017881,5748
1017881,5749
1017881,5750
1017881,5751
1017881,5752
1017881,5753
1017881,5754
1017881,5755
1017881,5756
1017881,5757
1017881,5758
1017881,5759
1017881,5760
1017881,5761
1017906,5762
1017906,5763
1017906,5764
1017906,5765
1017906,5766
1017906,5767
1017906,5768
1017906,5769
1017906,5770
1017940,5771
1017940,5772
1017980,5773
1017980,5774
1017980,5775
1017980,5776
1017980,5777
1017980,5778
1017980,5779
1017988,5780
1017995,5781
1017995,5782
1017995,5783
1017995,5784
1017995,5785
1017995,5786
1017995,5787
1017995,5788
1017995,5789
1017995,5790
1017995,5791
1017995,5792
1017995,5793
1017995,5794
1017995,5795
1018015,5796
1018015,5797
1018015,5798
1018015,5799
1018015,5800
1018017,5801
1018066,5802
1018066,5803
1018066,5804
1018066,5805
1018066,5806
1018066,5807
1018066,5808
1018066,5809
1018066,5810
1018071,5811
1018071,5812
1018071,5813
1018071,5814
1018071,5815
1018071,5816
1018071,5817
1018071,5818
1018071,5819
1018071,5820
1018071,5821
1018071,5822
1018127,5823
1018127,5824
1018127,5825
1018127,5826
1018127,5827
1018133,5828
1018133,5829
1018133,5830
1018133,5831
1018133,5832
1018133,5833
1018133,5834
1018133,5835
1018133,5836
1018133,5837
1018133,5838
1018133,5839
1018133,5840
1018182,5841
1018182,5842
1018198,5843
1018198,5844
1018198,5845
1018198,5846
1018198,5847
1018198,5848
1018198,5849
1018198,5850
1018198,5851
1018198,5852
1018198,5853
1018250,5854
1018250,5855
1018256,5856
1018256,5857
1018256,5858
1018256,5859
1018313,5860
1018313,5861
1018313,5862
1018313,5863
1018313,5864
1018313,5865
1018313,5866
1018313,5867
1018313,5868
1018313,5869
1018313,5870
1018313,5871
1018313,5872
1018313,5873
1018313,5874
1018407,5875
1018414,5876
1018414,5877
1018414,5878
1018414,5879
1018414,5880
1018414,5881
1018414,5882
1018414,5883
1018461,5884
1018461,5885
1018461,5886
1018461,5887
1018461,5888
1018461,5889
1018461,5890
1018461,5891
1018461,5892
1018461,5893
1018461,5894
1018461,5895
1018461,5896
1018461,5897
1018461,5898
1018482,5899
1018482,5900
1018482,5901
1018482,5902
1018482,5903
1018482,5904
1018501,5905
1018549,5906
1018549,5907
1018549,5908
1018549,5909
1018550,5910
1018579,5911
1018579,5912
1018579,5913
1018600,5914
1018600,5915
1018600,5916
1018600,5917
1018600,5918
1018600,5919
1018600,5920
1018600,5921
1018600,5922
1018600,5923
1018600,5924
1018600,5925
1018600,5926
1018600,5927
1018600,5928
1018600,5929
1018600,5930
1018600,5931
1018600,5932
1018600,5933
1018600,5934
1018600,5935
1018600,5936
1018600,5937
1018660,5938
1018660,5939
1018660,5940
1018660,5941
1018668,5942
1018668,5943
1018671,5944
1018671,5945
1018671,5946
1018671,5947
1018671,5948
1018671,5949
1018671,5950
1018671,5951
1018671,5952
1018682,5953
1018682,5954
1018682,5955
1018682,5956
1018722,5957
1018722,5958
1018732,5959
1018732,5960
1018732,5961
1018732,5962
1018732,5963
1018732,5964
1018732,5965
1018732,5966
1018836,5967
1018836,5968
1018836,5969
1018836,5970
1018889,5971
1018889,5972
1018889,5973
1018889,5974
1018889,5975
1018889,5976
1018889,5977
1018889,5978
1018889,5979
1018889,5980
1018889,5981
1018889,5982
1018889,5983
1018889,5984
1018889,5985
1018889,5986
1018889,5987
1018889,5988
1018889,5989
1018889,5990
1018889,5991
1018889,5992
1018889,5993
1018889,5994
1018889,5995
1018889,5996
1018897,5997
1018897,5998
1018897,5999
1018897,6000
1018897,6001
1018897,6002
1018897,6003
1018897,6004
1018897,6005
1018897,6006
1018897,6007
1018897,6008
1018897,6009
1018897,6010
1018970,6011
1018970,6012
1018970,6013
1018970,6014
1018970,6015
1018970,6016
1018970,6017
1018970,6018
1018970,6019
1018970,6020
1018970,6021
1018972,6022
1018972,6023
1018972,6024
1018972,6025
1018972,6026
1018972,6027
1018972,6028
1018973,6029
1018973,6030
1018973,6031
1018973,6032
1018973,6033
1018973,6034
1018973,6035
1018973,6036
1019048,6037
1019048,6038
1019048,6039
1019048,6040
1019048,6041
1019048,6042
1019048,6043
1019048,6044
1019048,6045
1019048,6046
1019048,6047
1019116,6048
1019116,6049
1019116,6050
1019116,6051
1019116,6052
1019116,6053
1019116,6054
1019116,6055
1019116,6056
1019116,6057
1019116,6058
1019116,6059
1019116,6060
1019116,6061
1019116,6062
1019116,6063
1019116,6064
1019116,6065
1019116,6066
1019116,6067
1019116,6068
1019116,6069
1019116,6070
1019137,6071
1019137,6072
1019137,6073
1019137,6074
1019137,6075
1019137,6076
1019137,6077
1019184,6078
1019184,6079
1019184,6080
1019184,6081
1019184,6082
1019184,6083
1019184,6084
1019184,6085
1019184,6086
1019184,6087
1019218,6088
1019218,6089
1019220,6090
1019220,6091
1019220,6092
1019241,6093
1019241,6094
1019241,6095
1019241,6096
1019241,6097
1019241,6098
1019241,6099
1019241,6100
1019241,6101
1019241,6102
1019241,6103
1019241,6104
1019241,6105
1019241,6106
1019245,6107
1019284,6108
1019284,6109
1019284,6110
1019284,6111
1019289,6112
1019289,6113
1019304,6114
1019304,6115
1019304,6116
1019304,6117
1019322,6118
1019322,6119
1019322,6120
1019322,6121
1019349,6122
1019349,6123
1019349,6124
1019349,6125
1019349,6126
1019399,6127
1019399,6128
1019399,6129
1019399,6130
1019399,6131
1019399,6132
1019399,6133
1019399,6134
1019399,6135
1019399,6136
1019486,6137
1019486,6138
1019487,6139
1019487,6140
1019487,6141
1019487,6142
1019506,6143
1019506,6144
1019506,6145
1019506,6146
1019589,6147
1019589,6148
1019589,6149
1019589,6150
1019589,6151
1019589,6152
1019589,6153
1019589,6154
1019589,6155
1019589,6156
1019589,6157
1019589,6158
1019589,6159
1019589,6160
1019589,6161
1019589,6162
1019589,6163
1019589,6164
1019589,6165
1019589,6166
1019589,6167
1019589,6168
1019589,6169
1019589,6170
1019589,6171
1019589,6172
1019672,6173
1019672,6174
1019672,6175
1019689,6176
1019689,6177
1019744,6178
1019744,6179
1019744,6180
1019783,6181
1019805,6182
1019805,6183
1019888,6184
1019888,6185
1019888,6186
1019888,6187
1019888,6188
1019888,6189
1019903,6190
1019903,6191
1019903,6192
1019903,6193
1019903,6194
1019903,6195
1019926,6196
1019926,6197
1019926,6198
1019926,6199
1019927,6200
1019927,6201
1019927,6202
1019927,6203
1019927,6204
1019927,6205
1019927,6206
1019927,6207
1019927,6208
1019927,6209
1019991,6210
1019991,6211
1019991,6212
1019991,6213
1019991,6214
1019991,6215
1019991,6216
1019991,6217
1020006,6218
1020006,6219
1020006,6220
1020006,6221
1020006,6222
1020023,6223
1020037,6224
1020037,6225
1020037,6226
1020037,6227
1020037,6228
1020038,6229
1020038,6230
1020038,6231
1020038,6232
1020038,6233
1020038,6234
1020064,6235
1020064,6236
1020064,6237
1020081,6238
1020088,6239
1020178,6240
1020178,6241
1020178,6242
1020178,6243
1020178,6244
1020178,6245
1020194,6246
1020194,6247
1020194,6248
1020194,6249
1020194,6250
1020194,6251
1020194,6252
1020194,6253
1020194,6254
1020194,6255
1020194,6256
1020194,6257
1020194,6258
1020197,6259
1020197,6260
1020208,6261
1020208,6262
1020208,6263
1020208,6264
1020208,6265
1020208,6266
1020208,6267
1020288,6268
1020288,6269
1020288,6270
1020288,6271
1020288,6272
1020288,6273
1020288,6274
1020297,6275
1020297,6276
1020297,6277
1020340,6278
1020340,6279
1020340,6280
1020340,6281
1020340,6282
1020340,6283
1020362,6284
1020362,6285
1020362,6286
1020383,6287
1020383,6288
1020383,6289
1020383,6290
1020383,6291
1020438,6292
1020444,6293
1020447,6294
1020447,6295
1020447,6296
1020447,6297
1020447,6298
1020463,6299
1020463,6300
1020463,6301
1020463,6302
1020496,6303
1020496,6304
1020496,6305
1020546,6306
1020546,6307
1020546,6308
1020581,6309
1020581,6310
1020581,6311
1020581,6312
1020581,6313
1020581,6314
1020581,6315
1020581,6316
1020581,6317
1020581,6318
1020581,6319
1020581,6320
1020581,6321
1020581,6322
1020581,6323
1020581,6324
1020581,6325
1020581,6326
1020581,6327
1020581,6328
1020581,6329
1020581,6330
1020581,6331
1020581,6332
1020581,6333
1020581,6334
1020581,6335
1020581,6336
1020705,6337
1020705,6338
1020705,6339
1020705,6340
1020705,6341
1020705,6342
1020705,6343
1020705,6344
1020705,6345
1020705,6346
1020705,6347
1020705,6348
1020705,6349
1020705,6350
1020705,6351
1020705,6352
1020705,6353
1020705,6354
1020705,6355
1020757,6356
1020757,6357
1020782,6358
1020782,6359
1020797,6360
1020797,6361
1020797,6362
1020797,6363
1020797,6364
1020797,6365
1020797,6366
1020797,6367
1020797,6368
1020797,6369
1020797,6370
1020797,6371
1020797,6372
1020797,6373
1020797,6374
1020797,6375
1020797,6376
1020797,6377
1020797,6378
1020797,6379
1020797,6380
1020797,6381
1020797,6382
1020797,6383
1020797,6384
1020797,6385
1020797,6386
1020797,6387
1020797,6388
1020797,6389
1020797,6390
1020799,6391
1020799,6392
1020799,6393
1020836,6394
1020836,6395
1020836,6396
1020836,6397
1020836,6398
1020836,6399
1020836,6400
1020836,6401
1020836,6402
1020836,6403
1020836,6404
1020836,6405
1020836,6406
1020836,6407
1020836,6408
1020836,6409
1020836,6410
1020836,6411
1020836,6412
1020836,6413
1020836,6414
1020836,6415
1020836,6416
1020836,6417
1020836,6418
1020836,6419
1020836,6420
1020836,6421
1020836,6422
1020836,6423
1020836,6424
1020836,6425
1020836,6426
1020836,6427
1020836,6428
1020836,6429
1020836,6430
1020836,6431
1020836,6432
1020836,6433
1020907,6434
1020907,6435
1020907,6436
1020907,6437
1020907,6438
1020907,6439
1020907,6440
1020907,6441
1020907,6442
1020907,6443
1020907,6444
1020907,6445
1020907,6446
1020907,6447
1020907,6448
1020907,6449
1020907,6450
1020907,6451
1020907,6452
1020907,6453
1020907,6454
1020907,6455
1020907,6456
1020907,6457
1020907,6458
1020907,6459
1020907,6460
1020907,6461
1020907,6462
1020907,6463
1020907,6464
1020907,6465
1020907,6466
1020907,6467
1020907,6468
1020907,6469
1020907,6470
1020907,6471
1020907,6472
1020907,6473
1020907,6474
1020907,6475
1020907,6476
1020907,6477
1020907,6478
1020907,6479
1020907,6480
1020907,6481
1020907,6482
1020907,6483
1020907,6484
1020907,6485
1020907,6486
1020907,6487
1020907,6488
1020907,6489
1020907,6490
1020907,6491
1020907,6492
1020907,6493
1020907,6494
1020907,6495
1020907,6496
1020907,6497
1020907,6498
1020907,6499
1020907,6500
1020907,6501
1020907,6502
1020907,6503
1020907,6504
1020907,6505
1020907,6506
1020907,6507
1020907,6508
1020907,6509
1020907,6510
1020907,6511
1020907,6512
1020907,6513
1020907,6514
1020907,6515
1020907,6516
1020907,6517
1020918,6518
1020918,6519
1020918,6520
1020918,6521
1020918,6522
1020918,6523
1020918,6524
1020918,6525
1020918,6526
1020918,6527
1020918,6528
1020918,6529
1020918,6530
1020918,6531
1020918,6532
1020918,6533
1020918,6534
1020918,6535
1020918,6536
1020918,6537
1020918,6538
1020918,6539
1020918,6540
1020918,6541
1020918,6542
1020918,6543
1020918,6544
1020918,6545
1020918,6546
1020918,6547
1020918,6548
1020940,6549
1020940,6550
1020940,6551
1020940,6552
1020940,6553
1020940,6554
1020940,6555
1020940,6556
1020940,6557
1020940,6558
1020940,6559
1020940,6560
1020940,6561
1020940,6562
1020940,6563
1020940,6564
1020940,6565
1020940,6566
1020940,6567
1020940,6568
1020972,6569
1020972,6570
1020972,6571
1020972,6572
1020972,6573
1020972,6574
1020972,6575
1020972,6576
1020972,6577
1020972,6578
1020972,6579
1020972,6580
1020972,6581
1020972,6582
1020972,6583
1020972,6584
1020972,6585
1020972,6586
1020972,6587
1020972,6588
1020972,6589
1020972,6590
1020996,6591
1020996,6592
1020996,6593
1020996,6594
1020996,6595
1021113,6596
1021113,6597
1021113,6598
1021113,6599
1021113,6600
1021113,6601
1021113,6602
1021113,6603
1021113,6604
1021113,6605
1021113,6606
1021113,6607
1021113,6608
1021113,6609
1021113,6610
1021113,6611
1021113,6612
1021113,6613
1021113,6614
1021113,6615
1021113,6616
1021113,6617
1021125,6618
1021125,6619
1021125,6620
1021125,6621
1021125,6622
1021157,6623
1021157,6624
1021157,6625
1021157,6626
1021157,6627
1021157,6628
1021157,6629
1021157,6630
1021157,6631
1021157,6632
1021157,6633
1021157,6634
1021157,6635
1021157,6636
1021157,6637
1021157,6638
1021157,6639
1021157,6640
1021157,6641
1021157,6642
1021157,6643
1021157,6644
1021157,6645
1021157,6646
1021157,6647
1021157,6648
1021157,6649
1021157,6650
1021157,6651
1021157,6652
1021157,6653
1021157,6654
1021157,6655
1021157,6656
1021161,6657
1021161,6658
1021178,6659
1021205,6660
1021205,6661
1021276,6662
1021276,6663
1021276,6664
1021276,6665
1021276,6666
1021276,6667
1021276,6668
1021276,6669
1021276,6670
1021276,6671
1021276,6672
1021276,6673
1021276,6674
1021276,6675
1021276,6676
1021276,6677
1021276,6678
1021276,6679
1021276,6680
1021276,6681
1021276,6682
1021286,6683
1021363,6684
1021363,6685
1021363,6686
1021363,6687
1021363,6688
1021363,6689
1021363,6690
1021363,6691
1021363,6692
1021400,6693
1021400,6694
1021400,6695
1021400,6696
1021400,6697
1021400,6698
1021420,6699
1021420,6700
1021420,6701
1021420,6702
1021420,6703
1021420,6704
1021420,6705
1021456,6706
1021456,6707
1021456,6708
1021456,6709
1021456,6710
1021456,6711
1021456,6712
1021467,6713
1021467,6714
1021467,6715
1021467,6716
1021517,6717
1021517,6718
1021517,6719
1021517,6720
1021517,6721
1021517,6722
1021517,6723
1021517,6724
1021616,6725
1021616,6726
1021616,6727
1021616,6728
1021616,6729
1021616,6730
1021616,6731
1021616,6732
1021616,6733
1021616,6734
1021616,6735
1021616,6736
1021616,6737
1021616,6738
1021616,6739
1021616,6740
1021616,6741
1021616,6742
1021630,6743
1021630,6744
1021630,6745
1021630,6746
1021630,6747
1021630,6748
1021630,6749
1021630,6750
1021630,6751
1021630,6752
1021630,6753
1021630,6754
1021630,6755
1021630,6756
1021630,6757
1021630,6758
1021630,6759
1021630,6760
1021630,6761
1021630,6762
1021630,6763
1021630,6764
1021630,6765
1021630,6766
1021630,6767
1021630,6768
1021630,6769
1021630,6770
1021630,6771
1021630,6772
1021630,6773
1021630,6774
1021630,6775
1021630,6776
1021630,6777
1021687,6778
1021687,6779
1021687,6780
1021687,6781
1021687,6782
1021687,6783
1021687,6784
1021687,6785
1021687,6786
1021687,6787
1021687,6788
1021687,6789
1021687,6790
1021687,6791
1021687,6792
1021687,6793
1021687,6794
1021687,6795
1021687,6796
1021687,6797
1021687,6798
1021693,6799
1021693,6800
1021693,6801
1021693,6802
1021693,6803
1021693,6804
1021693,6805
1021693,6806
1021693,6807
1021693,6808
1021693,6809
1021693,6810
1021693,6811
1021693,6812
1021693,6813
1021693,6814
1021693,6815
1021693,6816
1021693,6817
1021693,6818
1021693,6819
1021693,6820
1021693,6821
1021701,6822
1021701,6823
1021701,6824
1021701,6825
1021701,6826
1021701,6827
1021704,6828
1021704,6829
1021704,6830
1021704,6831
1021704,6832
1021704,6833
1021704,6834
1021752,6835
1021850,6836
1021850,6837
1021850,6838
1021850,6839
1021850,6840
1021850,6841
1021850,6842
1021857,6843
1021857,6844
1021857,6845
1021857,6846
1021857,6847
1021857,6848
1021857,6849
1021857,6850
1021857,6851
1021857,6852
1021857,6853
1021857,6854
1021857,6855
1021857,6856
1021857,6857
1021857,6858
1021910,6859
1021910,6860
1021910,6861
1021910,6862
1021910,6863
1021910,6864
1021910,6865
1021910,6866
1021910,6867
1021910,6868
1021910,6869
1021910,6870
1021910,6871
1021910,6872
1021910,6873
1021910,6874
1021939,6875
1021939,6876
1021939,6877
1021939,6878
1021948,6879
1021948,6880
1021948,6881
1021948,6882
1021948,6883
1021948,6884
1021948,6885
1021948,6886
1021990,6887
1021990,6888
1021990,6889
1021995,6890
1021995,6891
1021995,6892
1021995,6893
1021995,6894
1021995,6895
1021995,6896
1021995,6897
1021995,6898
1021995,6899
1021995,6900
1021995,6901
1021995,6902
1021995,6903
1021995,6904
1021995,6905
1021995,6906
1021995,6907
1021995,6908
1021995,6909
1021995,6910
1021995,6911
1021995,6912
1021995,6913
1021995,6914
1021995,6915
1021997,6916
1021997,6917
1021997,6918
1021997,6919
1021997,6920
1021997,6921
1021997,6922
1021997,6923
1021997,6924
1021997,6925
1021997,6926
1021997,6927
1021997,6928
1021997,6929
1021997,6930
1021997,6931
1021997,6932
1021997,6933
1022001,6934
1022001,6935
1022001,6936
1022001,6937
1022001,6938
1022001,6939
1022001,6940
1022001,6941
1022001,6942
1022001,6943
1022001,6944
1022001,6945
1022001,6946
1022001,6947
1022001,6948
1022001,6949
1022001,6950
1022001,6951
1022001,6952
1022001,6953
1022001,6954
1022001,6955
1022001,6956
1022001,6957
1022001,6958
1022001,6959
1022001,6960
1022001,6961
1022001,6962
1022001,6963
1022001,6964
1022001,6965
1022001,6966
1022001,6967
1022001,6968
1022001,6969
1022001,6970
1022001,6971
1022001,6972
1022001,6973
1022001,6974
1022001,6975
1022001,6976
1022001,6977
1022001,6978
1022001,6979
1022001,6980
1022003,6981
1022003,6982
1022003,6983
1022003,6984
1022003,6985
1022003,6986
1022003,6987
1022003,6988
1022003,6989
1022003,6990
1022003,6991
1022003,6992
1022003,6993
1022003,6994
1022003,6995
1022003,6996
1022003,6997
1022003,6998
1022003,6999
1022003,7000
1022003,7001
1022003,7002
1022003,7003
1022003,7004
1022003,7005
1022003,7006
1022003,7007
1022003,7008
1022003,7009
1022003,7010
1022003,7011
1022003,7012
1022076,7013
1022084,7014
1022084,7015
1022084,7016
1022084,7017
1022084,7018
1022084,7019
1022084,7020
1022084,7021
1022084,7022
1022084,7023
1022084,7024
1022084,7025
1022084,7026
1022084,7027
1022084,7028
1022084,7029
1022084,7030
1022084,7031
1022084,7032
1022084,7033
1022084,7034
1022084,7035
1022084,7036
1022098,7037
1022098,7038
1022098,7039
1022098,7040
1022098,7041
1022098,7042
1022098,7043
1022098,7044
1022098,7045
1022098,7046
1022098,7047
1022098,7048
1022098,7049
1022098,7050
1022116,7051
1022116,7052
1022116,7053
1022116,7054
1022116,7055
1022116,7056
1022116,7057
1022116,7058
1022116,7059
1022116,7060
1022116,7061
1022116,7062
1022116,7063
1022116,7064
1022116,7065
1022116,7066
1022162,7067
1022162,7068
1022162,7069
1022162,7070
1022162,7071
1022162,7072
1022162,7073
1022162,7074
1022162,7075
1022162,7076
1022162,7077
1022162,7078
1022162,7079
1022162,7080
1022162,7081
1022162,7082
1022231,7083
1022231,7084
1022231,7085
1022231,7086
1022231,7087
1022231,7088
1022231,7089
1022231,7090
1022231,7091
1022231,7092
1022231,7093
1022231,7094
1022231,7095
1022231,7096
1022231,7097
1022231,7098
1022231,7099
1022231,7100
1022231,7101
1022231,7102
1022231,7103
1022231,7104
1022231,7105
1022231,7106
1022231,7107
1022231,7108
1022231,7109
1022231,7110
1022231,7111
1022231,7112
1022231,7113
1022231,7114
1022231,7115
1022231,7116
1022231,7117
1022231,7118
1022231,7119
1022231,7120
1022231,7121
1022231,7122
1022231,7123
1022231,7124
1022231,7125
1022231,7126
1022231,7127
1022231,7128
1022231,7129
1022231,7130
1022231,7131
1022231,7132
1022231,7133
1022231,7134
1022231,7135
1022237,7136
1022237,7137
1022237,7138
1022237,7139
1022237,7140
1022237,7141
1022237,7142
1022237,7143
1022237,7144
1022237,7145
1022237,7146
1022237,7147
1022237,7148
1022237,7149
1022237,7150
1022237,7151
1022237,7152
1022237,7153
1022237,7154
1022237,7155
1022237,7156
1022237,7157
1022237,7158
1022237,7159
1022237,7160
1022237,7161
1022237,7162
1022237,7163
1022237,7164
1022237,7165
1022237,7166
1022237,7167
1022237,7168
1022237,7169
1022237,7170
1022237,7171
1022237,7172
1022253,7173
1022253,7174
1022253,7175
1022253,7176
1022253,7177
1022253,7178
1022253,7179
1022253,7180
1022253,7181
1022264,7182
1022264,7183
1022264,7184
1022264,7185
1022264,7186
1022264,7187
1022264,7188
1022264,7189
1022317,7190
1022317,7191
1022317,7192
1022317,7193
1022317,7194
1022317,7195
1022317,7196
1022317,7197
1022317,7198
1022317,7199
1022317,7200
1022327,7201
1022327,7202
1022327,7203
1022327,7204
1022327,7205
1022327,7206
1022346,7207
1022346,7208
1022346,7209
1022346,7210
1022346,7211
1022346,7212
1022346,7213
1022346,7214
1022346,7215
1022346,7216
1022346,7217
1022346,7218
1022346,7219
1022346,7220
1022346,7221
1022346,7222
1022346,7223
1022346,7224
1022346,7225
1022346,7226
1022346,7227
1022346,7228
1022346,7229
1022346,7230
1022346,7231
1022346,7232
1022346,7233
1022346,7234
1022346,7235
1022346,7236
1022346,7237
1022346,7238
1022346,7239
1022346,7240
1022346,7241
1022346,7242
1022346,7243
1022346,7244
1022346,7245
1022346,7246
1022346,7247
1022346,7248
1022346,7249
1022346,7250
1022346,7251
1022346,7252
1022346,7253
1022346,7254
1022346,7255
1022346,7256
1022346,7257
1022346,7258
1022346,7259
1022346,7260
1022346,7261
1022346,7262
1022346,7263
1022346,7264
1022346,7265
1022360,7266
1022360,7267
1022360,7268
1022360,7269
1022360,7270
1022360,7271
1022360,7272
1022360,7273
1022360,7274
1022360,7275
1022360,7276
1022360,7277
1022360,7278
1022360,7279
1022360,7280
1022360,7281
1022360,7282
1022360,7283
1022360,7284
1022360,7285
1022360,7286
1022360,7287
1022360,7288
1022360,7289
1022360,7290
1022360,7291
1022360,7292
1022360,7293
1022360,7294
1022360,7295
1022360,7296
1022360,7297
1022360,7298
1022360,7299
1022360,7300
1022360,7301
1022360,7302
1022360,7303
1022360,7304
1022360,7305
1022360,7306
1022360,7307
1022360,7308
1022360,7309
1022360,7310
1022360,7311
1022360,7312
1022360,7313
1022360,7314
1022360,7315
1022360,7316
1022360,7317
1022360,7318
1022360,7319
1022360,7320
1022360,7321
1022360,7322
1022360,7323
1022360,7324
1022360,7325
1022360,7326
1022360,7327
1022360,7328
1022360,7329
1022360,7330
1022360,7331
1022360,7332
1022360,7333
1022360,7334
1022360,7335
1022360,7336
1022360,7337
1022360,7338
1022402,7339
1022402,7340
1022402,7341
1022402,7342
1022402,7343
1022402,7344
1022402,7345
1022402,7346
1022402,7347
1022402,7348
1022402,7349
1022402,7350
1022402,7351
1022402,7352
1022402,7353
1022402,7354
1022402,7355
1022402,7356
1022402,7357
1022402,7358
1022402,7359
1022402,7360
1022402,7361
1022402,7362
1022402,7363
1022402,7364
1022402,7365
1022402,7366
1022402,7367
1022402,7368
1022402,7369
1022402,7370
1022402,7371
1022402,7372
1022402,7373
1022402,7374
1022402,7375
1022402,7376
1022402,7377
1022402,7378
1022402,7379
1022402,7380
1022402,7381
1022402,7382
1022402,7383
1022402,7384
1022402,7385
1022402,7386
1022402,7387
1022402,7388
1022402,7389
1022402,7390
1022402,7391
1022402,7392
1022402,7393
1022402,7394
1022402,7395
1022402,7396
1022402,7397
1022402,7398
1022402,7399
1022402,7400
1022402,7401
1022402,7402
1022402,7403
1022402,7404
1022402,7405
1022402,7406
1022402,7407
1022402,7408
1022402,7409
1022402,7410
1022402,7411
1022402,7412
1022402,7413
1022402,7414
1022402,7415
1022402,7416
1022402,7417
1022402,7418
1022402,7419
1022402,7420
1022402,7421
1022402,7422
1022402,7423
1022402,7424
1022402,7425
1022402,7426
1022402,7427
1022402,7428
1022452,7429
1022452,7430
1022452,7431
1022452,7432
1022452,7433
1022452,7434
1022452,7435
1022452,7436
1022452,7437
1022452,7438
1022452,7439
1022452,7440
1022452,7441
1022452,7442
1022452,7443
1022452,7444
1022452,7445
1022452,7446
1022452,7447
1022452,7448
1022452,7449
1022452,7450
1022452,7451
1022452,7452
1022452,7453
1022452,7454
1022452,7455
1022452,7456
1022452,7457
1022452,7458
1022452,7459
1022452,7460
1022452,7461
1022452,7462
1022452,7463
1022452,7464
1022452,7465
1022452,7466
1022452,7467
1022452,7468
1022452,7469
1022452,7470
1022452,7471
1022452,7472
1022452,7473
1022452,7474
1022452,7475
1022452,7476
1022452,7477
1022452,7478
1022452,7479
1022499,7480
1022499,7481
1022499,7482
1022499,7483
1022499,7484
1022499,7485
1022553,7486
1022553,7487
1022555,7488
1022555,7489
1022555,7490
1022555,7491
1022555,7492
1022555,7493
1022555,7494
1022555,7495
1022555,7496
1022555,7497
1022555,7498
1022555,7499
1022555,7500
1022555,7501
1022555,7502
1022555,7503
1022555,7504
1022555,7505
1022555,7506
1022568,7507
1022568,7508
1022568,7509
1022568,7510
1022568,7511
1022568,7512
1022568,7513
1022568,7514
1022568,7515
1022568,7516
1022568,7517
1022568,7518
1022568,7519
1022568,7520
1022568,7521
1022568,7522
1022568,7523
1022568,7524
1022573,7525
1022573,7526
1022573,7527
1022573,7528
1022573,7529
1022573,7530
1022573,7531
1022573,7532
1022573,7533
1022573,7534
1022573,7535
1022573,7536
1022573,7537
1022573,7538
1022573,7539
1022573,7540
1022573,7541
1022573,7542
1022573,7543
1022573,7544
1022573,7545
1022573,7546
1022573,7547
1022638,7548
1022638,7549
1022638,7550
1022638,7551
1022638,7552
1022638,7553
1022646,7554
1022649,7555
1022649,7556
1022649,7557
1022649,7558
1022649,7559
1022649,7560
1022649,7561
1022649,7562
1022649,7563
1022649,7564
1022649,7565
1022649,7566
1022649,7567
1022649,7568
1022649,7569
1022649,7570
1022649,7571
1022649,7572
1022649,7573
1022683,7574
1022683,7575
1022683,7576
1022683,7577
1022683,7578
1022683,7579
1022683,7580
1022683,7581
1022683,7582
1022683,7583
1022683,7584
1022683,7585
1022683,7586
1022683,7587
1022683,7588
1022683,7589
1022683,7590
1022683,7591
1022683,7592
1022683,7593
1022683,7594
1022683,7595
1022683,7596
1022683,7597
1022683,7598
1022683,7599
1022683,7600
1022683,7601
1022683,7602
1022683,7603
1022683,7604
1022683,7605
1022683,7606
1022683,7607
1022683,7608
1022683,7609
1022683,7610
1022683,7611
1022683,7612
1022683,7613
1022683,7614
1022683,7615
1022683,7616
1022683,7617
1022683,7618
1022683,7619
1022683,7620
1022683,7621
1022683,7622
1022683,7623
1022683,7624
1022683,7625
1022683,7626
1022683,7627
1022683,7628
1022683,7629
1022683,7630
1022683,7631
1022683,7632
1022683,7633
1022683,7634
1022683,7635
1022683,7636
1022683,7637
1022683,7638
